x-axis,1,2
second,Volt,Volt
-50.04580E-06,,
-49.99580E-06,+742.12504740E-03,-22.24691167E-03
-49.94580E-06,+718.86940672E-03,-22.05043355E-03
-49.89580E-06,+696.58513332E-03,-22.63983458E-03
-49.84580E-06,+677.64415710E-03,-22.33710072E-03
-49.79580E-06,+657.82311153E-03,-22.55500536E-03
-49.74580E-06,+636.03163747E-03,-22.63738540E-03
-49.69580E-06,+613.75363554E-03,-22.58803182E-03
-49.64580E-06,+590.97993221E-03,-22.92476979E-03
-49.59580E-06,+573.97370049E-03,-23.06795696E-03
-49.54580E-06,+546.20203785E-03,-22.92260584E-03
-49.49580E-06,+531.30148553E-03,-23.25373651E-03
-49.44580E-06,+506.67414452E-03,-23.18018302E-03
-49.39580E-06,+487.97323998E-03,-23.38387392E-03
-49.34580E-06,+460.32430040E-03,-23.64716393E-03
-49.29580E-06,+442.66844523E-03,-23.75736994E-03
-49.24580E-06,+421.56366557E-03,-24.55183774E-03
-49.19580E-06,+397.63467241E-03,-23.83338384E-03
-49.14580E-06,+377.41728131E-03,-23.96217794E-03
-49.09580E-06,+359.98547244E-03,-24.03187975E-03
-49.04580E-06,+333.85448176E-03,-23.94164216E-03
-48.99580E-06,+307.09232018E-03,-24.18777024E-03
-48.94580E-06,+286.92602035E-03,-23.98803285E-03
-48.89580E-06,+260.49893699E-03,-24.60019565E-03
-48.84580E-06,+245.87512025E-03,-24.28447603E-03
-48.79580E-06,+218.26989243E-03,-24.59416910E-03
-48.74580E-06,+200.45502719E-03,-24.64915779E-03
-48.69580E-06,+173.90680370E-03,-24.63999227E-03
-48.64580E-06,+154.77506815E-03,-24.89388384E-03
-48.59580E-06,+134.54912918E-03,-24.90971339E-03
-48.54580E-06,+108.45606121E-03,-24.96653490E-03
-48.49580E-06,+89.53890447E-03,-24.84887928E-03
-48.44580E-06,+64.22454494E-03,-24.86699263E-03
-48.39580E-06,+43.92098160E-03,-25.31228251E-03
-48.34580E-06,+19.65017142E-03,-24.73442255E-03
-48.29580E-06,+4.31716746E-03,-24.92433598E-03
-48.24580E-06,-18.46214400E-03,-25.44373316E-03
-48.19580E-06,-38.55356324E-03,-25.22361858E-03
-48.14580E-06,-61.72851921E-03,-25.53355708E-03
-48.09580E-06,-83.33798534E-03,-25.45005964E-03
-48.04580E-06,-102.68644043E-03,-25.97355904E-03
-47.99580E-06,-123.29771974E-03,-24.93407159E-03
-47.94580E-06,-146.77879368E-03,-25.46423773E-03
-47.89580E-06,-171.09792122E-03,-25.68045518E-03
