x-axis,1,2
second,Volt,Volt
-8.600000E-03,+896.435292E-03,-386.118E-06
-8.591400E-03,+893.308156E-03,-367.952E-06
-8.582800E-03,+890.416699E-03,-371.922E-06
-8.574200E-03,+887.933281E-03,-374.334E-06
-8.565600E-03,+885.233532E-03,-378.279E-06
-8.557000E-03,+881.714185E-03,-373.807E-06
-8.548400E-03,+878.509662E-03,-383.580E-06
-8.539800E-03,+875.639310E-03,-370.590E-06
-8.531200E-03,+871.970466E-03,-386.771E-06
-8.522600E-03,+867.928756E-03,-396.470E-06
-8.514000E-03,+864.416444E-03,-401.445E-06
-8.505400E-03,+860.248102E-03,-386.394E-06
-8.496800E-03,+856.352374E-03,-383.932E-06
-8.488200E-03,+852.908654E-03,-377.349E-06
-8.479600E-03,+848.485286E-03,-374.661E-06
-8.471000E-03,+844.630011E-03,-388.003E-06
-8.462400E-03,+841.038552E-03,-396.244E-06
-8.453800E-03,+836.015436E-03,-380.339E-06
-8.445200E-03,+831.866440E-03,-411.470E-06
-8.436600E-03,+826.716689E-03,-411.068E-06
-8.428000E-03,+821.818451E-03,-413.379E-06
-8.419400E-03,+817.168196E-03,-413.782E-06
-8.410800E-03,+811.726491E-03,-412.123E-06
-8.402200E-03,+807.514178E-03,-398.932E-06
-8.393600E-03,+801.981012E-03,-386.822E-06
-8.385000E-03,+797.722969E-03,-414.385E-06
-8.376400E-03,+792.179248E-03,-401.596E-06
-8.367800E-03,+787.230007E-03,-400.540E-06
-8.359200E-03,+781.659898E-03,-402.600E-06
-8.350600E-03,+776.098596E-03,-394.560E-06
-8.342000E-03,+770.224218E-03,-431.972E-06
-8.333400E-03,+764.523974E-03,-423.982E-06
-8.324800E-03,+758.658390E-03,-438.907E-06
-8.316200E-03,+752.847338E-03,-419.209E-06
-8.307600E-03,+746.519191E-03,-426.872E-06
-8.299000E-03,+739.981752E-03,-418.279E-06
-8.290400E-03,+733.143569E-03,-435.666E-06
-8.281800E-03,+727.970948E-03,-431.646E-06
-8.273200E-03,+721.382509E-03,-439.083E-06
-8.264600E-03,+715.523960E-03,-429.912E-06
-8.256000E-03,+708.895073E-03,-444.033E-06
-8.247400E-03,+702.264408E-03,-426.370E-06
-8.238800E-03,+695.767427E-03,-445.716E-06
-8.230200E-03,+688.690047E-03,-445.716E-06
-8.221600E-03,+683.116424E-03,-485.138E-06
-8.213000E-03,+676.199088E-03,-443.530E-06
-8.204400E-03,+669.343300E-03,-450.490E-06
-8.195800E-03,+661.388278E-03,-467.048E-06
-8.187200E-03,+653.640794E-03,-443.605E-06
