x-axis,1,2
second,Volt,Volt
-8.600000E-03,+896.435292E-03,-274.309E-06
-8.591400E-03,+893.241322E-03,-275.339E-06
-8.582800E-03,+890.520467E-03,-276.445E-06
-8.574200E-03,+888.114437E-03,-275.791E-06
-8.565600E-03,+885.437552E-03,-281.570E-06
-8.557000E-03,+881.925240E-03,-263.128E-06
-8.548400E-03,+878.682024E-03,-283.681E-06
-8.539800E-03,+875.947099E-03,-293.832E-06
-8.531200E-03,+872.139309E-03,-280.264E-06
-8.522600E-03,+868.173229E-03,-278.505E-06
-8.514000E-03,+864.680264E-03,-296.420E-06
-8.505400E-03,+860.601619E-03,-308.857E-06
-8.496800E-03,+856.385791E-03,-323.430E-06
-8.488200E-03,+853.151369E-03,-302.123E-06
-8.479600E-03,+848.782523E-03,-286.294E-06
-8.471000E-03,+844.682775E-03,-317.902E-06
-8.462400E-03,+841.170462E-03,-306.244E-06
-8.453800E-03,+836.279255E-03,-326.269E-06
-8.445200E-03,+832.228752E-03,-312.500E-06
-8.436600E-03,+826.976991E-03,-327.400E-06
-8.428000E-03,+821.871214E-03,-331.093E-06
-8.419400E-03,+817.321213E-03,-308.932E-06
-8.410800E-03,+811.990310E-03,-323.254E-06
-8.402200E-03,+807.721714E-03,-325.641E-06
-8.393600E-03,+802.452366E-03,-357.550E-06
-8.385000E-03,+797.942820E-03,-339.636E-06
-8.376400E-03,+792.369197E-03,-337.751E-06
-8.367800E-03,+787.317947E-03,-349.586E-06
-8.359200E-03,+781.770703E-03,-352.777E-06
-8.350600E-03,+776.038797E-03,-361.444E-06
-8.342000E-03,+770.092311E-03,-356.721E-06
-8.333400E-03,+764.520456E-03,-372.776E-06
-8.324800E-03,+758.570450E-03,-366.822E-06
-8.316200E-03,+752.835027E-03,-367.525E-06
-8.307600E-03,+746.323965E-03,-367.098E-06
-8.299000E-03,+739.928987E-03,-377.701E-06
-8.290400E-03,+732.936030E-03,-356.520E-06
-8.281800E-03,+727.890044E-03,-386.696E-06
-8.273200E-03,+721.459898E-03,-394.987E-06
-8.264600E-03,+715.546826E-03,-405.767E-06
-8.256000E-03,+709.000603E-03,-395.289E-06
-8.247400E-03,+702.352347E-03,-413.028E-06
-8.238800E-03,+695.772706E-03,-390.038E-06
-8.230200E-03,+688.690047E-03,-402.500E-06
-8.221600E-03,+683.237785E-03,-384.735E-06
-8.213000E-03,+676.190295E-03,-430.339E-06
-8.204400E-03,+669.387270E-03,-419.736E-06
-8.195800E-03,+661.609884E-03,-434.334E-06
-8.187200E-03,+653.876471E-03,-423.103E-06
