x-axis,1,2
second,Volt,Volt
-14.50000E-03,+607.86117E-03,-471.42E-06
-14.48550E-03,+620.35389E-03,-484.69E-06
-14.47100E-03,+632.89057E-03,-492.27E-06
-14.45650E-03,+644.88203E-03,-495.09E-06
-14.44200E-03,+657.05816E-03,-476.04E-06
-14.42750E-03,+670.35992E-03,-465.14E-06
-14.41300E-03,+681.93630E-03,-449.99E-06
-14.39850E-03,+692.54711E-03,-438.96E-06
-14.38400E-03,+703.98630E-03,-466.95E-06
-14.36950E-03,+714.72726E-03,-434.03E-06
-14.35500E-03,+724.90892E-03,-446.04E-06
-14.34050E-03,+734.45213E-03,-429.13E-06
-14.32600E-03,+745.78404E-03,-450.46E-06
-14.31150E-03,+755.98856E-03,-442.07E-06
-14.29700E-03,+765.92223E-03,-430.92E-06
-14.28250E-03,+776.01947E-03,-419.28E-06
-14.26800E-03,+785.50464E-03,-417.65E-06
-14.25350E-03,+794.42349E-03,-408.91E-06
-14.23900E-03,+802.44887E-03,-392.53E-06
-14.22450E-03,+810.54635E-03,-396.39E-06
-14.21000E-03,+819.14510E-03,-386.75E-06
-14.19550E-03,+827.48354E-03,-394.33E-06
-14.18100E-03,+835.12022E-03,-387.40E-06
-14.16650E-03,+842.83253E-03,-389.86E-06
-14.15200E-03,+849.10967E-03,-363.61E-06
-14.13750E-03,+855.71922E-03,-377.83E-06
-14.12300E-03,+862.52575E-03,-354.08E-06
-14.10850E-03,+868.46168E-03,-357.78E-06
-14.09400E-03,+875.09233E-03,-335.94E-06
-14.07950E-03,+879.91319E-03,-347.02E-06
-14.06500E-03,+885.93530E-03,-342.02E-06
-14.05050E-03,+890.19334E-03,-330.52E-06
-14.03600E-03,+895.12324E-03,-356.62E-06
-14.02150E-03,+899.71369E-03,-346.39E-06
-14.00700E-03,+903.38781E-03,-336.95E-06
-13.99250E-03,+907.70916E-03,-313.51E-06
-13.97800E-03,+911.05967E-03,-345.46E-06
-13.96350E-03,+913.78228E-03,-316.55E-06
-13.94900E-03,+917.12223E-03,-324.33E-06
-13.93450E-03,+920.09635E-03,-318.35E-06
-13.92000E-03,+921.94660E-03,-315.01E-06
-13.90550E-03,+923.65615E-03,-325.94E-06
-13.89100E-03,+925.22675E-03,-331.04E-06
-13.87650E-03,+926.82198E-03,-319.96E-06
-13.86200E-03,+928.08479E-03,-316.77E-06
-13.84750E-03,+929.04333E-03,-323.05E-06
-13.83300E-03,+929.62901E-03,-303.83E-06
-13.81850E-03,+930.04760E-03,-310.21E-06
-13.80400E-03,+930.05816E-03,-329.79E-06
