x-axis,1,2
second,Volt,Volt
-8.600000E-03,+897.094840E-03,+331.847E-06
-8.591400E-03,+893.763684E-03,+362.199E-06
-8.582800E-03,+890.870467E-03,+341.118E-06
-8.574200E-03,+888.441573E-03,+338.555E-06
-8.565600E-03,+885.857904E-03,+344.786E-06
-8.557000E-03,+882.241823E-03,+342.902E-06
-8.548400E-03,+878.991572E-03,+307.299E-06
-8.539800E-03,+876.161672E-03,+300.490E-06
-8.531200E-03,+872.183279E-03,+292.751E-06
-8.522600E-03,+868.387802E-03,+299.183E-06
-8.514000E-03,+864.838556E-03,+276.319E-06
-8.505400E-03,+860.633278E-03,+263.153E-06
-8.496800E-03,+856.579259E-03,+283.656E-06
-8.488200E-03,+853.371218E-03,+260.490E-06
-8.479600E-03,+848.749106E-03,+237.852E-06
-8.471000E-03,+844.744333E-03,+231.093E-06
-8.462400E-03,+841.453628E-03,+252.399E-06
-8.453800E-03,+836.618702E-03,+224.636E-06
-8.445200E-03,+832.223476E-03,+246.746E-06
-8.436600E-03,+827.288297E-03,+213.832E-06
-8.428000E-03,+822.258149E-03,+231.972E-06
-8.419400E-03,+817.664177E-03,+201.093E-06
-8.410800E-03,+812.166189E-03,+217.601E-06
-8.402200E-03,+807.969705E-03,+186.118E-06
-8.393600E-03,+802.443573E-03,+161.998E-06
-8.385000E-03,+798.030760E-03,+164.133E-06
-8.376400E-03,+792.560907E-03,+157.324E-06
-8.367800E-03,+787.448096E-03,+141.621E-06
-8.359200E-03,+782.192815E-03,+144.309E-06
-8.350600E-03,+776.406385E-03,+133.103E-06
-8.342000E-03,+770.479245E-03,+116.772E-06
-8.333400E-03,+764.910906E-03,+113.053E-06
-8.324800E-03,+759.136782E-03,+94.786E-06
-8.316200E-03,+753.343318E-03,+96.796E-06
-8.307600E-03,+746.978235E-03,+85.791E-06
-8.299000E-03,+740.430246E-03,+58.857E-06
-8.290400E-03,+733.563918E-03,+57.500E-06
-8.281800E-03,+728.498586E-03,+46.143E-06
-8.273200E-03,+721.737785E-03,+58.028E-06
-8.264600E-03,+716.164165E-03,+18.128E-06
-8.256000E-03,+709.422711E-03,+28.078E-06
-8.247400E-03,+703.163152E-03,+15.188E-06
-8.238800E-03,+696.381251E-03,+5.314E-06
-8.230200E-03,+689.245824E-03,-7.123E-06
-8.221600E-03,+683.638788E-03,-20.013E-06
-8.213000E-03,+676.542053E-03,-18.279E-06
-8.204400E-03,+669.899079E-03,-33.228E-06
-8.195800E-03,+662.007370E-03,-47.199E-06
-8.187200E-03,+654.108635E-03,-36.847E-06
