x-axis,1,2
second,Volt,Volt
-11.50000E-03,-24.07337E-03,-10.16662164E+00
-11.48850E-03,-23.67764E-03,-10.16801046E+00
-11.47700E-03,-24.02312E-03,-10.16921272E+00
-11.46550E-03,-23.99799E-03,-10.16867377E+00
-11.45400E-03,-23.74674E-03,-10.16755443E+00
-11.44250E-03,-23.31960E-03,-10.16859086E+00
-11.43100E-03,-23.60226E-03,-10.16713985E+00
-11.41950E-03,-23.75930E-03,-10.16915053E+00
-11.40800E-03,-24.12362E-03,-10.16788608E+00
-11.39650E-03,-23.96658E-03,-10.17014551E+00
-11.38500E-03,-23.94774E-03,-10.16890179E+00
-11.37350E-03,-23.52689E-03,-10.16869450E+00
-11.36200E-03,-23.19397E-03,-10.16968947E+00
-11.35050E-03,-23.58970E-03,-10.16817628E+00
-11.33900E-03,-23.40126E-03,-10.16857013E+00
-11.32750E-03,-23.66508E-03,-10.16962729E+00
-11.31600E-03,-23.39498E-03,-10.16910907E+00
-11.30450E-03,-23.73417E-03,-10.16929563E+00
-11.29300E-03,-23.62111E-03,-10.17051862E+00
-11.28150E-03,-23.90377E-03,-10.17076736E+00
-11.27000E-03,-23.88493E-03,-10.16910907E+00
-11.25850E-03,-23.85980E-03,-10.17076736E+00
-11.24700E-03,-23.84724E-03,-10.16973093E+00
-11.23550E-03,-23.39498E-03,-10.16956510E+00
-11.22400E-03,-24.07337E-03,-10.17014551E+00
-11.21250E-03,-23.75930E-03,-10.16973094E+00
-11.20100E-03,-23.86608E-03,-10.17060154E+00
-11.18950E-03,-23.80955E-03,-10.16848720E+00
-11.17800E-03,-23.92890E-03,-10.16952366E+00
-11.16650E-03,-23.90377E-03,-10.17010405E+00
-11.15500E-03,-23.57086E-03,-10.16931637E+00
-11.14350E-03,-23.74673E-03,-10.16921272E+00
-11.13200E-03,-23.85980E-03,-10.17024915E+00
-11.12050E-03,-23.06206E-03,-10.16935781E+00
-11.10900E-03,-23.77814E-03,-10.16989675E+00
-11.09750E-03,-23.44523E-03,-10.17035279E+00
-11.08600E-03,-23.28819E-03,-10.17066371E+00
-11.07450E-03,-23.74674E-03,-10.17132704E+00
-11.06300E-03,-23.87865E-03,-10.17232201E+00
-11.05150E-03,-23.75301E-03,-10.17116121E+00
-11.04000E-03,-23.91633E-03,-10.17118193E+00
-11.02850E-03,-24.03568E-03,-10.16989677E+00
-11.01700E-03,-23.87236E-03,-10.17180380E+00
-11.00550E-03,-23.48292E-03,-10.17246710E+00
-10.99400E-03,-23.45779E-03,-10.17225984E+00
