x-axis,1,2
second,Volt,Volt
-1.200000E-03,,
-1.197100E-03,,
-1.194200E-03,,
-1.191300E-03,,
-1.188400E-03,,
-1.185500E-03,,
-1.182600E-03,,
-1.179700E-03,,
-1.176800E-03,+7.978206012E+00,+5.782462310E+00
-1.173900E-03,+8.019331640E+00,+5.794402008E+00
-1.171000E-03,+7.984839178E+00,+5.782462310E+00
-1.168100E-03,+8.029944705E+00,+5.782462310E+00
-1.165200E-03,+7.978206012E+00,+5.782462310E+00
-1.162300E-03,+7.987492444E+00,+5.782462310E+00
-1.159400E-03,+7.978206012E+00,+5.820934671E+00
-1.156500E-03,+7.978206012E+00,+5.782462310E+00
-1.153600E-03,+8.006065309E+00,+5.782462310E+00
-1.150700E-03,+7.978206012E+00,+5.805015074E+00
-1.147800E-03,+7.995452243E+00,+5.818281405E+00
-1.144900E-03,+8.019331640E+00,+5.782462310E+00
-1.142000E-03,+8.031271338E+00,+5.789095476E+00
-1.139100E-03,+7.978206012E+00,+5.783788943E+00
-1.136200E-03,+8.027291439E+00,+5.782462310E+00
-1.133300E-03,+7.978206012E+00,+5.782462310E+00
-1.130400E-03,+7.978206012E+00,+5.782462310E+00
-1.127500E-03,+8.011371841E+00,+5.835527636E+00
-1.124600E-03,+7.978206012E+00,+5.782462310E+00
-1.121700E-03,+8.008718575E+00,+5.805015074E+00
-1.118800E-03,+7.978206012E+00,+5.818281405E+00
-1.115900E-03,+8.019331640E+00,+5.794402008E+00
-1.113000E-03,+8.024638173E+00,+5.789095476E+00
-1.110100E-03,+7.978206012E+00,+5.782462310E+00
-1.107200E-03,+8.031271338E+00,+5.782462310E+00
-1.104300E-03,+7.978206012E+00,+5.782462310E+00
-1.101400E-03,+7.978206012E+00,+5.820934671E+00
-1.098500E-03,+8.011371841E+00,+5.782462310E+00
-1.095600E-03,+8.031271338E+00,+5.807668340E+00
-1.092700E-03,+8.008718575E+00,+5.805015074E+00
-1.089800E-03,+7.995452243E+00,+5.799708541E+00
-1.086900E-03,+8.019331640E+00,+5.782462310E+00
-1.084000E-03,+8.031271338E+00,+5.789095476E+00
-1.081100E-03,+8.031271338E+00,+5.782462310E+00
-1.078200E-03,+8.031271338E+00,+5.831547737E+00
-1.075300E-03,+7.978206012E+00,+5.782462310E+00
-1.072400E-03,+8.031271338E+00,+5.835527636E+00
-1.069500E-03,+7.978206012E+00,+5.802361807E+00
-1.066600E-03,+8.003412042E+00,+5.807668340E+00
-1.063700E-03,+8.008718575E+00,+5.782462310E+00
-1.060800E-03,+8.031271338E+00,+5.782462310E+00
