x-axis,2
second,Volt
-30.50000E-06,+5.78248985112E+00
-30.48250E-06,+5.78248985112E+00
-30.46500E-06,+5.78248985112E+00
-30.44750E-06,+5.78248985112E+00
-30.43000E-06,+5.78248985112E+00
-30.41250E-06,+5.81063055433E+00
-30.39500E-06,+5.78248985112E+00
-30.37750E-06,+5.78248985112E+00
-30.36000E-06,+5.78248985112E+00
-30.34250E-06,+5.78248985112E+00
-30.32500E-06,+5.78248985112E+00
-30.30750E-06,+5.78248985112E+00
-30.29000E-06,+5.78248985112E+00
-30.27250E-06,+5.79455015250E+00
-30.25500E-06,+5.78248985112E+00
-30.23750E-06,+5.78248985112E+00
-30.22000E-06,+5.80661045387E+00
-30.20250E-06,+5.78248985112E+00
-30.18500E-06,+5.78248985112E+00
-30.16750E-06,+5.78248985112E+00
-30.15000E-06,+5.78248985112E+00
-30.13250E-06,+5.78248985112E+00
-30.11500E-06,+5.78248985112E+00
-30.09750E-06,+5.78248985112E+00
-30.08000E-06,+5.82269085571E+00
-30.06250E-06,+5.78248985112E+00
-30.04500E-06,+5.78248985112E+00
-30.02750E-06,+5.80259035341E+00
-30.01000E-06,+5.78248985112E+00
-29.99250E-06,+5.75434914790E+00
-29.97500E-06,+5.78248985112E+00
-29.95750E-06,+5.78248985112E+00
-29.94000E-06,+5.78248985112E+00
-29.92250E-06,+5.78248985112E+00
-29.90500E-06,+5.78248985112E+00
-29.88750E-06,+5.83073105663E+00
-29.87000E-06,+5.78248985112E+00
-29.85250E-06,+5.78248985112E+00
-29.83500E-06,+5.78248985112E+00
-29.81750E-06,+5.78248985112E+00
-29.80000E-06,+5.80661045387E+00
-29.78250E-06,+5.78248985112E+00
-29.76500E-06,+5.78248985112E+00
-29.74750E-06,+5.78248985112E+00
-29.73000E-06,+5.78248985112E+00
-29.71250E-06,+5.78248985112E+00
-29.69500E-06,+5.78248985112E+00
-29.67750E-06,+5.78248985112E+00
-29.66000E-06,+5.78248985112E+00
-29.64250E-06,+5.79455015249E+00
-29.62500E-06,+5.78248985112E+00
-29.60750E-06,+5.78248985112E+00
-29.59000E-06,+5.78248985112E+00
-29.57250E-06,+5.78248985112E+00
-29.55500E-06,+5.78248985112E+00
-29.53750E-06,+5.78248985112E+00
-29.52000E-06,+5.78248985112E+00
-29.50250E-06,+5.78248985112E+00
-29.48500E-06,+5.83073105663E+00
-29.46750E-06,+5.78248985112E+00
-29.45000E-06,+5.78248985112E+00
-29.43250E-06,+5.81867075525E+00
-29.41500E-06,+5.78248985112E+00
-29.39750E-06,+5.78248985112E+00
-29.38000E-06,+5.78248985112E+00
-29.36250E-06,+5.78248985112E+00
-29.34500E-06,+5.78248985112E+00
-29.32750E-06,+5.78248985112E+00
-29.31000E-06,+5.78248985112E+00
-29.29250E-06,+5.78650995158E+00
-29.27500E-06,+5.78248985112E+00
-29.25750E-06,+5.78248985112E+00
-29.24000E-06,+5.78248985112E+00
-29.22250E-06,+5.78248985112E+00
-29.20500E-06,+5.79857025295E+00
-29.18750E-06,+5.78248985112E+00
-29.17000E-06,+5.78248985112E+00
-29.15250E-06,+5.78248985112E+00
-29.13500E-06,+5.78248985112E+00
-29.11750E-06,+5.81867075525E+00
-29.10000E-06,+5.82269085571E+00
-29.08250E-06,+5.78248985112E+00
-29.06500E-06,+5.78248985112E+00
-29.04750E-06,+5.78248985112E+00
-29.03000E-06,+5.82269085571E+00
-29.01250E-06,+5.79455015249E+00
-28.99500E-06,+5.78248985112E+00
-28.97750E-06,+5.78248985112E+00
-28.96000E-06,+5.78248985112E+00
-28.94250E-06,+5.78248985112E+00
-28.92500E-06,+5.81465065479E+00
-28.90750E-06,+5.78248985112E+00
-28.89000E-06,+5.78248985112E+00
-28.87250E-06,+5.78248985112E+00
-28.85500E-06,+5.78248985112E+00
-28.83750E-06,+5.78248985112E+00
-28.82000E-06,+5.78248985112E+00
-28.80250E-06,+5.78248985112E+00
-28.78500E-06,+5.78248985112E+00
-28.76750E-06,+5.78248985112E+00
-28.75000E-06,+5.83073105663E+00
-28.73250E-06,+5.78248985112E+00
-28.71500E-06,+5.78248985112E+00
-28.69750E-06,+5.78248985112E+00
-28.68000E-06,+5.78248985112E+00
-28.66250E-06,+5.82671095617E+00
-28.64500E-06,+5.78248985112E+00
-28.62750E-06,+5.77846975066E+00
-28.61000E-06,+5.79053005204E+00
-28.59250E-06,+5.78248985112E+00
-28.57500E-06,+5.78248985112E+00
-28.55750E-06,+5.78248985112E+00
-28.54000E-06,+5.78248985112E+00
-28.52250E-06,+5.78248985112E+00
-28.50500E-06,+5.79857025296E+00
-28.48750E-06,+5.78248985112E+00
-28.47000E-06,+5.78248985112E+00
-28.45250E-06,+5.78248985112E+00
-28.43500E-06,+5.78248985112E+00
-28.41750E-06,+5.78248985112E+00
-28.40000E-06,+5.78248985112E+00
-28.38250E-06,+5.78248985112E+00
