x-axis,2
second,Volt
+27.8063380000E-03,+7.9532486498356E+00
+27.8063385000E-03,+7.9532486498356E+00
+27.8063390000E-03,+7.9532486498356E+00
+27.8063395000E-03,+7.9532486498356E+00
+27.8063400000E-03,+7.9532486498356E+00
+27.8063405000E-03,+7.9532486498356E+00
+27.8063410000E-03,+7.9532486498356E+00
+27.8063415000E-03,+7.9532486498356E+00
+27.8063420000E-03,+7.9665149811160E+00
+27.8063425000E-03,+8.0063139759004E+00
+27.8063430000E-03,+8.0063139759004E+00
+27.8063435000E-03,+8.0063139759004E+00
+27.8063440000E-03,+8.0063139759004E+00
+27.8063445000E-03,+8.0063139759004E+00
+27.8063450000E-03,+8.0063139759004E+00
+27.8063455000E-03,+7.9930476448155E+00
+27.8063460000E-03,+7.9532486498356E+00
+27.8063465000E-03,+7.9532486498356E+00
+27.8063470000E-03,+7.9532486498356E+00
+27.8063475000E-03,+7.9532486498356E+00
+27.8063480000E-03,+7.9532486498356E+00
+27.8063485000E-03,+7.9532486498356E+00
+27.8063490000E-03,+7.9532486498356E+00
+27.8063495000E-03,+7.9532486498356E+00
+27.8063500000E-03,+7.9532486498356E+00
+27.8063505000E-03,+7.9532486498356E+00
+27.8063510000E-03,+7.9532486498356E+00
+27.8063515000E-03,+7.9532486498356E+00
+27.8063520000E-03,+7.9532486498356E+00
+27.8063525000E-03,+7.9532486498356E+00
+27.8063530000E-03,+7.9532486498356E+00
+27.8063535000E-03,+7.9532486498356E+00
+27.8063540000E-03,+7.9532486498356E+00
+27.8063545000E-03,+7.9532486498356E+00
+27.8063550000E-03,+7.9532486498356E+00
+27.8063555000E-03,+7.9532486498356E+00
+27.8063560000E-03,+7.9532486498356E+00
+27.8063565000E-03,+7.9532486498356E+00
+27.8063570000E-03,+7.9532486498356E+00
+27.8063575000E-03,+7.9665149802501E+00
+27.8063580000E-03,+8.0063139759004E+00
+27.8063585000E-03,+8.0063139759004E+00
+27.8063590000E-03,+8.0063139759004E+00
+27.8063595000E-03,+7.9930476455976E+00
+27.8063600000E-03,+7.9532486498356E+00
+27.8063605000E-03,+7.9532486498356E+00
+27.8063610000E-03,+7.9532486498356E+00
+27.8063615000E-03,+7.9532486498356E+00
+27.8063620000E-03,+7.9532486498356E+00
+27.8063625000E-03,+7.9532486498356E+00
+27.8063630000E-03,+7.9532486498356E+00
+27.8063635000E-03,+7.9532486498356E+00
+27.8063640000E-03,+7.9532486498356E+00
+27.8063645000E-03,+7.9532486498356E+00
+27.8063650000E-03,+7.9532486498356E+00
+27.8063655000E-03,+7.9665149798032E+00
+27.8063660000E-03,+8.0063139759004E+00
+27.8063665000E-03,+8.0063139759004E+00
+27.8063670000E-03,+8.0063139759004E+00
+27.8063675000E-03,+8.0063139759004E+00
+27.8063680000E-03,+8.0063139759004E+00
+27.8063685000E-03,+7.9930476461004E+00
+27.8063690000E-03,+7.9532486498356E+00
+27.8063695000E-03,+7.9532486498356E+00
+27.8063700000E-03,+7.9532486498356E+00
+27.8063705000E-03,+7.9532486498356E+00
+27.8063710000E-03,+7.9532486498356E+00
+27.8063715000E-03,+7.9532486498356E+00
+27.8063720000E-03,+7.9532486498356E+00
+27.8063725000E-03,+7.9532486498356E+00
+27.8063730000E-03,+7.9532486498356E+00
+27.8063735000E-03,+7.9532486498356E+00
+27.8063740000E-03,+7.9532486498356E+00
+27.8063745000E-03,+7.9532486498356E+00
+27.8063750000E-03,+7.9532486498356E+00
+27.8063755000E-03,+7.9532486498356E+00
+27.8063760000E-03,+7.9532486498356E+00
+27.8063765000E-03,+7.9532486498356E+00
+27.8063770000E-03,+7.9532486498356E+00
+27.8063775000E-03,+7.9399823205383E+00
+27.8063780000E-03,+7.9001833237708E+00
+27.8063785000E-03,+7.9001833237708E+00
+27.8063790000E-03,+7.9001833237708E+00
+27.8063795000E-03,+7.9001833237708E+00
+27.8063800000E-03,+7.9001833237708E+00
+27.8063805000E-03,+7.9001833237708E+00
+27.8063810000E-03,+7.8869169946690E+00
+27.8063815000E-03,+7.8471179977059E+00
+27.8063820000E-03,+7.8471179977059E+00
+27.8063825000E-03,+7.8338516686880E+00
+27.8063830000E-03,+7.7940526716411E+00
+27.8063835000E-03,+7.7940526716411E+00
+27.8063840000E-03,+7.7807863427069E+00
+27.8063845000E-03,+7.7409873455763E+00
+27.8063850000E-03,+7.7409873455763E+00
+27.8063855000E-03,+7.7277210167259E+00
+27.8063860000E-03,+7.6879220195115E+00
+27.8063865000E-03,+7.6879220195115E+00
+27.8063870000E-03,+7.6746556907449E+00
+27.8063875000E-03,+7.6348566934466E+00
+27.8063880000E-03,+7.6348566934466E+00
+27.8063885000E-03,+7.6348566934466E+00
+27.8063890000E-03,+7.6215903647918E+00
+27.8063895000E-03,+7.5817913673818E+00
+27.8063900000E-03,+7.5817913673818E+00
+27.8063905000E-03,+7.5817913673818E+00
