x-axis,2
second,Volt
-14.0000E-06,
-13.6300E-06,+3.7892261166E+00
-13.2600E-06,+3.7892261166E+00
-12.8900E-06,+3.7892261166E+00
-12.5200E-06,+3.7892261166E+00
-12.1500E-06,+3.7675175741E+00
-11.7800E-06,+3.8018894331E+00
-11.4100E-06,+3.7765628002E+00
-11.0400E-06,+3.7837989810E+00
-10.6700E-06,+3.7892261166E+00
-10.3000E-06,+3.8073165687E+00
-9.9300E-06,+3.7837989810E+00
-9.5600E-06,+3.7892261166E+00
-9.1900E-06,+3.7892261166E+00
-8.8200E-06,+3.7892261166E+00
-8.4500E-06,+3.7892261166E+00
-8.0800E-06,+3.7892261166E+00
-7.7100E-06,+3.7892261166E+00
-7.3400E-06,+3.7982713426E+00
-6.9700E-06,+3.7892261166E+00
-6.6000E-06,+3.7892261166E+00
-6.2300E-06,+3.7892261166E+00
-5.8600E-06,+3.7892261166E+00
-5.4900E-06,+3.7892261166E+00
-5.1200E-06,+3.7892261166E+00
-4.7500E-06,+3.8018894331E+00
-4.3800E-06,+3.7837989810E+00
-4.0100E-06,+3.7892261166E+00
-3.6400E-06,+3.7892261166E+00
-3.2700E-06,+3.8000803879E+00
-2.9000E-06,+3.7892261166E+00
-2.5300E-06,+3.7982713426E+00
-2.1600E-06,+3.7892261166E+00
-1.7900E-06,+3.7910351618E+00
-1.4200E-06,+3.7892261166E+00
-1.0500E-06,+3.7892261166E+00
-680.0E-09,+3.7892261166E+00
-310.0E-09,+3.8018894331E+00
+60.0E-09,+3.7837989810E+00
+430.0E-09,+3.7693266193E+00
+800.0E-09,+3.7458090317E+00
+1.1700E-06,+3.7241004892E+00
+1.5400E-06,+3.7241004892E+00
+1.9100E-06,+3.7023919467E+00
+2.2800E-06,+3.6861105398E+00
+2.6500E-06,+3.6806834042E+00
+3.0200E-06,+3.6589748617E+00
+3.3900E-06,+3.6372663192E+00
+3.7600E-06,+3.6372663192E+00
+4.1300E-06,+3.6282210932E+00
+4.5000E-06,+3.6101306411E+00
+4.8700E-06,+3.5938492343E+00
+5.2400E-06,+3.5721406918E+00
+5.6100E-06,+3.5504321493E+00
+5.9800E-06,+3.5413869233E+00
+6.3500E-06,+3.5287236068E+00
+6.7200E-06,+3.5070150644E+00
+7.0900E-06,+3.5070150644E+00
+7.4600E-06,+3.4853065219E+00
+7.8300E-06,+3.4853065219E+00
+8.2000E-06,+3.4509346629E+00
+8.5700E-06,+3.4418894369E+00
+8.9400E-06,+3.4201808944E+00
+9.3100E-06,+3.4201808944E+00
+9.6800E-06,+3.3984723520E+00
+10.0500E-06,+3.3821909451E+00
+10.4200E-06,+3.3767638095E+00
+10.7900E-06,+3.3641004930E+00
+11.1600E-06,+3.3550552670E+00
+11.5300E-06,+3.3333467245E+00
+11.9000E-06,+3.3333467245E+00
+12.2700E-06,+3.3279195889E+00
+12.6400E-06,+3.2989748656E+00
+13.0100E-06,+3.2899296395E+00
+13.3800E-06,+3.2682210971E+00
+13.7500E-06,+3.2664120519E+00
+14.1200E-06,+3.2465125546E+00
+14.4900E-06,+3.2302311477E+00
+14.8600E-06,+3.2248040121E+00
+15.2300E-06,+3.2157587861E+00
+15.6000E-06,+3.1868140628E+00
+15.9700E-06,+3.1813869271E+00
+16.3400E-06,+3.1795778819E+00
+16.7100E-06,+3.1596783847E+00
+17.0800E-06,+3.1470150682E+00
+17.4500E-06,+3.1379698422E+00
+17.8200E-06,+3.1162612997E+00
+18.1900E-06,+3.1162612997E+00
+18.5600E-06,+3.0945527572E+00
+18.9300E-06,+3.0945527572E+00
+19.3000E-06,+3.0728442147E+00
+19.6700E-06,+3.0511356723E+00
+20.0400E-06,+3.0511356723E+00
+20.4100E-06,+3.0312361750E+00
+20.7800E-06,+3.0294271298E+00
+21.1500E-06,+3.0131457229E+00
+21.5200E-06,+3.0203819037E+00
+21.8900E-06,+2.9950552708E+00
+22.2600E-06,+2.9860100448E+00
+22.6300E-06,+2.9661105475E+00
+23.0000E-06,+2.9444020051E+00
+23.3700E-06,+2.9588743667E+00
+23.7400E-06,+2.9425929599E+00
+24.1100E-06,+2.9299296434E+00
+24.4800E-06,+2.9208844174E+00
+24.8500E-06,+2.9009849201E+00
+25.2200E-06,+2.8792763776E+00
+25.5900E-06,+2.8991758749E+00
+25.9600E-06,+2.8774673324E+00
+26.3300E-06,+2.8557587899E+00
+26.7000E-06,+2.8557587899E+00
+27.0700E-06,+2.8358592927E+00
+27.4400E-06,+2.8340502474E+00
+27.8100E-06,+2.8177688406E+00
+28.1800E-06,+2.8123417050E+00
+28.5500E-06,+2.8032964789E+00
+28.9200E-06,+2.7906331625E+00
+29.2900E-06,+2.7888241173E+00
+29.6600E-06,+2.7888241173E+00
+30.0300E-06,+2.7526432131E+00
+30.4000E-06,+2.7562613036E+00
+30.7700E-06,+2.7345527611E+00
+31.1400E-06,+2.7472160775E+00
